title,url,page_no
Alters- und geschlechtsspezifische Inzidenz an Tuberkulose in Berlin 2001 - 2003 (zusammengefasst) nach Staatsangehörigkeit  - absolut und je 100.000 der Altersgruppe,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103258000200400.xls,580
Alters- und geschlechtsspezifische Lebenserwartung (in Jahren) in Berlin 1992 - 1994 und 2001 - 2003 (zusammengefasst),http://www.gsi-berlin.info/redirectA.asp?filename=TG0100327000200400.xls,581
Alters- und geschlechtsspezifische Mortalität bei ausgewählten bösartigen Neubildungen in Berlin 2003 - absolut und je 100.000 der entsprechenden Altersgruppe,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103272000200400.xls,581
Alters- und geschlechtsspezifische Mortalität bei Krankheiten des Atmungssystems in Berlin 2002 und 2003 - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103294000200400.xls,581
Alters- und geschlechtsspezifische Mortalität bei Krankheiten des Kreislaufsystems in Berlin 2003 - absolut und je 100.000 der entsprechenden Altersgruppe,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103288000200400.xls,581
Alters- und geschlechtsspezifische Mortalität bei Krankheiten des Verdauungssystems in Berlin 2003  - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103297000200400.xls,581
Alters- und geschlechtsspezifische Mortalität bei Suizid in Berlin 2002 und 2003 - absolut und je 100.000 der entsprechenden Altersgruppe,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103281000200400.xls,581
Alters- und geschlechtsspezifische Mortalität in Berlin 1994 - 2003 - je 100.000 der entsprechenden Altersgruppe,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100324000200400.xls,581
Alters- und geschlechtsspezifische Mortalität in Berlin 2002 und 2003 nach Staatsangehörigkeit - je 100.000 der entsprechenden Altersgruppe,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100324A00200400.xls,581
Alters- und geschlechtsspezifische Mortalitätsraten bei bösartigen Neubildungen und Krankheiten des Kreislaufsystems in Berlin und Deutschland 1992 - 2003 1) - je 100.000 / altersstand. Eurobev. alt,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103289000200400.xls,581
"Alters- und geschlechtsspezifische Mortalitätsraten für vermeidbare Todesfälle1) und für die Gesamtsterblichkeit in Berlin 2003 -  je 100.000 der entsprechenden Altersgruppe und prozentualer Anteil der ""vermeidbaren Todesfälle"" an der Gesamtsterblichkeit",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103212000200400.xls,581
Altersstruktur der Bevölkerung in Berlin 2003 (Stand: 31.12.) nach Bezirken und Geschlecht Bezirk,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100226014200400.xls,582
Altersstruktur und Lastenquotienten in Berlin 1990 - 2003 (Stand: 31.12.) nach Bezirken und Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100227014200400.xls,582
"Ambulante Pflegeeinrichtungen in Berlin 2001 - 2003 (Stichtag: 15.12.) nach Art, Zahl der Pflegebedürftigen (Größenklassen) und Trägerschaft",http://www.gsi-berlin.info/redirectA.asp?filename=TG0106222000200500.xls,582
Ambulante und stationäre Pflegeeinrichtungen in Berlin 1999 - 2003 (Stichtag 15.12.) nach Art der Pflegeeinrichtung und verfügbaren Plätzen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0106221000200500.xls,582
"Ambulante vertragsärztliche und psychotherapeutische Versorgung, ärztlicher Bereitschaftsdienst und Wegweiser für Patientinnen/Patienten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100611100200400.pdf,582
An der kassenärztlichen Versorgung teilnehmende Ärztinnen und Ärzte in Berlin 1995 - 2003 nach Teilnahmeform und Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100622014200400.xls,582
"Anteil der Bevölkerung mit sportlicher Betätigung in Deutschland 2003 nach Umfang pro Woche, Alter, Sozialschicht und Geschlecht",http://www.gsi-berlin.info/redirectA.asp?filename=TG0104211024200500.xls,582
Anteile der Rentner/innen (KVdR-Mitglieder) an den Mitgliedern der gesetzlichen Krankenversicherung (GKV) in Deutschland 2000 - 2003 (Stichtag 01.01.) nach Kassenarten,http://www.gsi-berlin.info/redirectA.asp?filename=TG0110213024200400.xls,582
"Anzahl der durch Tod verlorenen Lebensjahre (PYLL) (Alter 1 - 64 Jahre) in Berlin 2003 nach Hauptdiagnosegruppen und Geschlecht - absolut, je 100.000 / altersstand. Eurobev. alt und Anteil (in %)",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103210000200400.xls,582
"Arbeitslose und Arbeitslosenquote in Berlin im Jahresdurchschnitt 1994 - 2003 sowie in Berlin, den Arbeitsagenturbezirken und Bezirken Ende Dezember 2003",http://www.gsi-berlin.info/redirectA.asp?filename=TG0102220014200400.xls,582
"Art der von den Zahnärztlichen Diensten durchgeführten Karies-Prophylaxemaßnahmen, Anteil der erreichten Kinder und Schüler/innen sowie Anzahl der Informationsveranstaltungen in Berlin in den Schuljahren 1996/1997 - 2002/2003 nach Einrichtungstyp",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107216000200400.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2003 nach Bezirken und Altersgruppen - absolut und je 100.000 der Altersgruppe,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103222E14200500.xls,583
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2003 nach Geschlecht, Hauptdiagnosegruppen und durchschnittlicher Verweildauer (in Tagen)",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103226C00200500.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2003 nach Hauptdiagnosegruppen und Geschlecht - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103226000200500.xls,583
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2003 nach Hauptdiagnosegruppen, Altersgruppen, durchschnittlicher Verweildauer (Ø VWD) und durchschnittlich belegten Betten je Tag",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103226E00200500.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2003 nach Rangfolge der 20 häufigsten Einzeldiagnosen und durchschnittlich belegten Betten je Tag - insgesamt,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103227D00200500.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2003 nach Rangfolge der 20 häufigsten Einzeldiagnosen und durchschnittlich belegten Betten je Tag - männlich,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103227B00200500.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2003 nach Rangfolge der 20 häufigsten Einzeldiagnosen und durchschnittlich belegten Betten je Tag - weiblich,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103227000200500.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin 2003 nach Fachabteilungen und Wohnort - absolut,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103225000200500.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Krankheiten des Kreislaufsystems in Berlin (nur Berliner) 2003 nach Altersgruppen und Geschlecht - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103279B00200500.xls,583
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Krankheiten des Muskel- und Skelettsystems und des Bindegewebes in Berlin (nur Berliner) 2003 nach Geschlecht und Altersgruppen - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103293B00200500.xls,584
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Krankheiten des Verdauungssystems in Berlin (nur Berliner) 2003 nach Geschlecht und Altersgruppen - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103290B00200500.xls,584
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen psychischer und Verhaltensstörungen in Berlin (nur Berliner) 2003 nach Altersgruppen - absolut und je 100.000 / männlich,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103272B00200500.xls,584
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen psychischer und Verhaltensstörungen in Berlin (nur Berliner) 2003 nach Altersgruppen - absolut und je 100.000 / weiblich,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103272000200500.xls,584
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle, ohne Stundenfälle) wegen Krankheiten des Kreislaufsystems in Berlin (nur Berliner) 2003 nach Altersgruppen und Geschlecht - absolut und je 100.000",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103279000200500.xls,584
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle, ohne Stundenfälle) wegen Krankheiten des Muskel- und Skelettsystems und des Bindegewebes in Berlin (nur Berliner) 2003 nach Geschlecht und Altersgruppen -absolut",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103293000200500.xls,584
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle, ohne Stundenfälle) wegen Krankheiten des Verdauungssystems in Berlin (nur Berliner) 2003 nach Geschlecht und Altersgruppen - absolut und je 100.000",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103290000200500.xls,584
Ausgewählte (gesundheitliche und soziale) Indikatoren bei den Einschulungsuntersuchungen (nur Einschüler/innen) in Berlin 2002 - 2003 nach Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103250000200400.xls,584
Ausgewählte (gesundheitliche und soziale) Indikatoren bei den Einschulungsuntersuchungen (nur Einschüler/innen) in Berlin 2003 nach Geschlecht und Migrationshintergrund,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103245000200700.xls,584
Ausgewählte rheumatische Erkrankungen (Polyarthritis) bei Patienten der rheumatischen Schwerpunkteinrichtungen in Berlin 2001 - 2003 nach ausgewählten Altersgruppen und Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103296000200500.xls,584
"Ausgewählte vermeidbare Todesfälle in Berlin 2001 - 2003 (zusammengefasst) nach Todesursachen, Bezirken und Geschlecht - absolut, DMR 1) und SMR 2)",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103215014200400.xls,585
"Ausgewählte, nach dem Infektionsschutzgesetz meldepflichtige Infektionskrankheiten in Berlin 2003  (Stand: 01.03.2004 / Fälle entsprechen der Referenzdefinition)  nach Geschlecht - absolut und je 100.000 der durchschnittlichen Bevölkerung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103252A00200400.xls,585
"Ausgewählte, nach dem Infektionsschutzgesetz meldepflichtige übertragbare Krankheiten in Berlin 2003 (Stand: 01.03.2004) nach Bezirken  - absolut und je 100.000 der durchschnittlichen Bevölkerung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103254014200400.xls,585
"Ausgewählte, nach dem Infektionsschutzgesetz meldepflichtige übertragbare Krankheiten in Berlin 2003 nach Altersgruppen (Stand: 01.03.2004) - absolut und je 100.000 der durchschnittlichen Bevölkerung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103255000200400.xls,585
Ausländische Bevölkerung in Berlin 1990 - 2003 nach Bezirken und Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100222014200400.xls,585
"Ausländische Bevölkerung in Berlin 2003 nach Bezirken, Altersgruppen und Geschlecht",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100224014200400.xls,585
Außerklinische Entbindungen in Berlin 2003 (Ereignisprinzip) nach Bezirken und ausgewählten Merkmalen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100727A15200500.xls,585
"Beeinträchtigung des Gesundheitszustandes innerhalb der letzten sechs Monate in Deutschland 2002/2003 nach ausgewählten Altersgruppen, Geschlecht und sozialer Schicht - in % der Befragten",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103216024200500.xls,585
Beitragsbemessungsgrenzen und Beitragssätze in der Sozialversicherung in Deutschland 1990 - 2003 nach alten und neuen Bundesländern,http://www.gsi-berlin.info/redirectA.asp?filename=TG0110217024200400.xls,585
Beruflicher Ausbildungsabschluss der Bevölkerung und der Erwerbstätigen in Berlin 2003 nach Geschlecht und Staatsangehörigkeit der Befragten,http://www.gsi-berlin.info/redirectA.asp?filename=TG0102215000200400.xls,585
"Bevölkerung in Berlin 1990 - 2003 nach Bezirken, Geschlecht und Ausländeranteil",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100221014200400.xls,586
"Bevölkerung in Berlin 2003 nach Bezirken, Altersgruppen, Geschlecht und Ausländeranteil",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100223014200400.xls,586
Bevölkerungsentwicklung in Berlin 1990 - 2003 Jahr,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100229000200400.xls,586
"Bevölkerungsstand am 31.12.2003, Bevölkerungsentwicklung bis 2020, Altersstruktur und Ausländeranteil",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100211100200400.pdf,586
Body Mass Index (BMI) bei Kindern in Berlin 2003 zum Zeitpunkt der Schuleingangsuntersuchungen nach Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100429000200400.xls,586
Body Mass Index (BMI) der erwachsenen Bevölkerung in Deutschland im Mai 2003 nach Alter und Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100429024200500.xls,586
Chronische Nierenersatztherapie,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100612500200400.pdf,586
Das Bettenangebot der Krankenhäuser in Berlin am 30.06.2003 nach Versorgungsregionen und Fachabteilungen - absolut und je 1.000 Einwohner,http://www.gsi-berlin.info/redirectA.asp?filename=TG0106210021200400.xls,586
Deutsche und ausländische Bevölkerung in Berlin 2003 nach Bezirken und Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100225014200400.xls,586
"Drogentote in ausgewählten deutschen Großstädten und in Deutschland 1999 - 2003  - absolut, in % an allen Drogentoten und 2003 je 100.000 der durchschnittlichen Bevölkerung",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103283B22200400.xls,586
Drogentote in Berlin 1999 - 2003  nach dem letzten Wohnsitz - absolut,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103283A14200400.xls,587
Drogentote in Berlin und Deutschland 1991 - 2003 - absolut,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103283000200400.xls,587
Durchschnittliche Vergütung der vollstationären Langzeitpflege in Pflegeeinrichtungen in Deutschland 2001 und 2003 (Stand: 15.12.) nach Bundesländern,http://www.gsi-berlin.info/redirectA.asp?filename=TG0111210023200500.xls,587
Durchschnittliche Vergütung für Leistungen von stationären Pflegeeinrichtungen in Berlin am 15.12.2003 nach Art der Vergütung und Kapazitätsgrößenklassen (verfügbare Plätze) der Einrichtung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101128000200500.xls,587
"Durchschnittliche Vergütung für vollstationäre Langzeitpflege, Kurzzeitpflege und Tagespflege in Pflegeeinrichtungen in Berlin 2001 und 2003 (Stand: 15.12.) nach Art der Vergütung und des Trägers",http://www.gsi-berlin.info/redirectA.asp?filename=TG0101127000200500.xls,587
Durchschnittliches Alter der Raucherinnen und Raucher bei Rauchbeginn in Berlin im Mai 2003 nach Alter und Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100428000200500.xls,587
Durchschnittliches Alter der Raucherinnen und Raucher bei Rauchbeginn in Deutschland 2003 nach Alter und Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100427024200500.xls,587
Einschätzung von ausgewählten körperlichen Aktivitäten bei den über 65-Jährigen in Deutschland 2002/2003 nach Geschlecht - in % der Befragten,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103218024200500.xls,587
Empfänger/innen von ausgewählten öffentlichen Sozialleistungen in Berlin 2002 und 2003 (Stand: 31.12.) nach ausgewählten Altersgruppen und Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0102221014200400.xls,587
Ergebnisse der hygienischen Überwachung der Qualität der Badegewässer,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100516100200400.pdf,587
Erkrankungen an ausgewählten meldepflichtigen übertragbaren Krankheiten  in Berlin 1994 - 2003 1) 2)   - absolut und je 100.000 der durchschnittlichen Bevölkerung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103253000200400.xls,588
"Erwerbstätige und Erwerbstätigenquote in Berlin 2003 nach Alter, Geschlecht und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0102218015200400.xls,588
"Geborene in Berlin 2003 (Ereignisprinzip) nach Geschlecht, Geburtsgewicht, Geburtsort und Sterbefällen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100728A00200500.xls,588
Gemeldete Fälle an offener Lungentuberkulose in Berlin 2001 - 2003 (zusammengefasst)  nach Geschlecht und Bezirken  - absolut und je 100.000 / SMR = Abweichung vom Berliner Durchschnitt (in%),http://www.gsi-berlin.info/redirectA.asp?filename=TG0103257B14200400.xls,588
Gemeldete Tuberkulosefälle (alle Formen und offene Lungentuberkulose) in Berlin 1993 - 2003  nach Geschlecht und Staatsangehörigkeit 1) 2)  - absolut und je 100.000 / altersstand. Eurobev. alt 3),http://www.gsi-berlin.info/redirectA.asp?filename=TG0103257A00200400.xls,588
Gemeldete Tuberkulosefälle (alle Formen und offene Lungentuberkulose) in Berlin 1993 - 2003 nach Staatsangehörigkeit 1) 2)  - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103257000200400.xls,588
"Gemeldete, gesicherte HIV-Erstdiagnosen in Berlin 1997 - 2003 (Stand: 31.12.2003, Nachmeldungen möglich) nach Diagnosejahr, Betroffenengruppe und Geschlecht",http://www.gsi-berlin.info/redirectA.asp?filename=TG0103260000200400.xls,588
Geschlechtsspezifische (mittlere) Lebenserwartung (in Jahren) in Berlin und in Deutschland 1998 - 2003 (jeweils drei Jahre zusammengefasst) nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100328014200400.xls,588
Geschlechtsspezifische Gesamtsterblichkeit und vorzeitige Sterblichkeit in Berlin und in Deutschland 1991 - 2003 - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100321000200400.xls,588
Geschlechtsspezifische Mortalität bei ausgewählten alkoholbedingten Krankheiten in Berlin und Deutschland 1992 - 2003 1)  - absolut und je 100.000 / altersstand. Eurobev. alt,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103282000200400.xls,588
Geschlechtsspezifische Mortalität bei ausgewählten bösartigen Neubildungen in Berlin 2000 - 2003 - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103271000200400.xls,589
Geschlechtsspezifische Mortalität bei infektiösen und parasitären Krankheiten in Berlin 2002 und 2003 nach Altersgruppen und Geschlecht - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103261000200400.xls,589
Geschlechtsspezifische Mortalität bei Suizid in Berlin und in Deutschland 1991 - 2003 1) - absolut und je 100.000 / altersstand. Eurobev. alt,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103281B00200400.xls,589
Geschlechtsspezifische Mortalität in Berlin 1995 - 2003 nach Staatsangehörigkeit - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100323000200400.xls,589
Geschlechtsspezifische Mortalität in Berlin 1998 - 2003 (jeweils drei Jahre zusammengefasst) nach Bezirken  - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100325014200400.xls,589
Geschlechtsspezifische Mortalität in Berlin 2002 und 2003 nach Staatsangehörigkeit und Bezirken - absolut,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100323A14200400.xls,589
Geschlechtsspezifische Mortalitätsraten nach Hauptdiagnosegruppen in Berlin 2003 - absolut und je 100.000 / alle Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100322000200400.xls,589
Geschlechtsspezifische Mortalitätsraten nach Hauptdiagnosegruppen in Berlin 2003 - absolut und je 100.000 / Alter 0 - 64 Jahre,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100322A00200400.xls,589
Gestorbene im 1. Lebensjahr in Berlin 1993 - 2003 (jeweils drei Jahre zusammengefasst)  nach Bezirken - absolut und je 1.000 Lebendgeborene,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103246A14200400.xls,589
Gestorbene infolge äußerer Ursachen von Morbidität und Mortalität in Berlin 2003 nach Altersgruppen und Geschlecht - absolut und je 100.000,http://www.gsi-berlin.info/redirectA.asp?filename=TG0132107000200400.xls,589
"Gesundheitsleistungen nach dem Bundessozialhilfegesetz (BSHG), dem Bundesversorgungsgesetz-Kriegsopferfürsorge (BVG-KOF) und dem Landespflegegeldgesetz (LPflGG)",http://www.gsi-berlin.info/redirectA.asp?filename=TG0101011100200400.pdf,590
Gesundheitspolitische Rahmenbedingungen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100001100200400.pdf,590
Gewährte Fördermittel (in EUR) nach KHG/LKG und sonstige Zuschüsse für Krankenhäuser im Land Berlin zum Stichtag 31.12.2003 nachrichtlich: Betriebskostenzuschuss bzw. -zuwendungen für Ausbildungsstätten,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101028A00200500.xls,590
"Grunddaten, Kosten und Kostenkennziffern der Krankenhäuser in Berlin 2003 nach Kostenarten und Krankenhausgrößenklassen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0101125A00200500.xls,590
Häufigste Todesursachen bei Säuglingen (darunter Plötzlicher Kindstod) in Berlin 2003  nach Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103249000200400.xls,590
Herzinfarktgeschehen in Berlin; Ergebnisse des Berliner Herzinfarktregisters zur stationären Versorgung von älteren Patientinnen und Patienten mit einem akuten Herzinfarkt in ausgewählten Berliner Krankenhäusern; Alllgemeiner Ausblick zum Herzinfarktgeschehen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100311300200400.pdf,590
Hospizversorgung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100619500200400.pdf,590
Im Straßenverkehr verunglückte Personen in Berlin 1991 - 2003 nach Geschlecht  - absolut und je 100.000 der durchschnittlichen Bevölkerung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0132108000200400.xls,590
Im Straßenverkehr verunglückte Personen in Berlin 2002 und 2003 nach Bezirken und Geschlecht  - absolut und je 100.000 der durchschnittlichen Bevölkerung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0132110014200400.xls,590
"Impfquote bezüglich Masern, Mumps und Röteln bei den untersuchten Schulanfängerinnen und Schulanfängern in Berlin 2001 - 2003",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107219000200400.xls,590
"Impfquote bezüglich Masern, Mumps und Röteln bei den untersuchten Schulanfängerinnen und Schulanfängern in Berlin 2003 nach Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107221014200400.xls,591
"Impfquote bezüglich Poliomyelitis, Tetanus, Diphtherie, Hepatitis B, Haemophilus influenzae b und Pertussis bei den untersuchten Schulanfängerinnen und Schulanfängern in Berlin 2001 - 2003",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107218000200400.xls,591
"Impfquote bezüglich Poliomyelitis, Tetanus, Diphtherie, Hepatitis B, Haemophilus influenzae b und Pertussis bei den untersuchten Schulanfängerinnen und Schulanfängern in Berlin 2003 nach Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0107220014200400.xls,591
Inanspruchnahme des Krankheitsfrüherkennungsprogramms für Kinder in Berlin 2001 - 2003 Jahr,http://www.gsi-berlin.info/redirectA.asp?filename=TG0107212000200400.xls,591
Inanspruchnahme des Krankheitsfrüherkennungsprogramms für Kinder in Berlin 2003 nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0107213014200400.xls,591
Kosten und Kostenkennziffern der Krankenhäuser in Berlin 2003 nach Kostenarten sowie Art und Träger des Krankenhauses,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101123A00200500.xls,591
Kostenstruktur der Berliner Krankenhäuser,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101111100200400.pdf,591
Kostenstrukturanalyse je Praxisinhaber einer Zahnarztpraxis 2001 - 2003 nach alten und neuen Bundesländern,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101121023200700.xls,591
Krankenhäuser in Berlin 2003 nach Fachabteilungen und Bettenzahl,http://www.gsi-berlin.info/redirectA.asp?filename=TG0106217A00200500.xls,591
"Krankenhäuser und Krankenhausbetten in Berlin am 30.06.2003 nach Status (Krankenhausplan), Trägerbereichen und Fachgebieten Status nach Kranken- hausplan / Träger",http://www.gsi-berlin.info/redirectA.asp?filename=TG0100629000200400.xls,591
Krankenhausfinanzierung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101012100200400.pdf,592
Krankenversichertenschutz 1) der Bevölkerung in Berlin 1995 - 2003 Jahr,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101029000200400.xls,592
Langzeitpflegeplätze in Pflegeeinrichtungen am 30.06.2003 und Bedarf 2005 nach Landespflegeplan in Berlin nach Bezirken und Planungsregionen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0106219015200400.xls,592
Lebendgeborene in Berlin 1999 - 2003 nach Geburtsgewicht  - absolut und je 1.000 Lebendgeborene,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103244000200400.xls,592
Lebendgeborene in Berlin 2002 und 2003 nach Bezirken und Geburtsgewicht - absolut und je 1.000 Lebendgeborene,http://www.gsi-berlin.info/redirectA.asp?filename=TG0103245014200400.xls,592
"Lebendgeborene, Geburtenziffer und Fruchtbarkeitsziffer in Berlin 1990 - 2003 nach Geschlecht, Staatsangehörigkeit, Legitimität und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0102210014200400.xls,592
Luftqualitätsstandards und Schadstoffimmissionen in der Berliner Außenluft,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100512100200400.pdf,592
Mädchen- und Frauenanteil an der Bevölkerung in Berlin am 31.12.2003 nach Bezirken und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100228014200400.xls,592
Mit vertragsärztlichem Versorgungsauftrag in ambulanten Einrichtungen tätige Ärztinnen/Ärzte und Psychotherapeutinnen/Psychotherapeuten in Berlin 2003 (Stand: 01.01.),http://www.gsi-berlin.info/redirectA.asp?filename=TG0100828000200400.xls,592
"Mit vertragsärztlichem Versorgungsauftrag in ambulanten Einrichtungen tätige Ärztinnen/Ärzte, Psychotherapeutinnen/Psychotherapeuten und Zahnärztinnen/Zahnärzte in Berlin 2002 bzw. 2003 nach Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0108210014200400.xls,592
Mit vertragsärztlichem Versorgungsauftrag in ambulanten Einrichtungen tätige Psychotherapeutinnen/Psychotherapeuten in Berlin am 01.06.2003 nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0108213014200400.xls,593
