title,description,url,page_no
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.61 - Neuerkrankungen an bakteriell gesicherter Lungentuberkulose, Deutsche und Ausländer, Land, im Zeitvergleich L",Bereitstellung von 23 Dokumenten (23 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.03.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-361-neuerkrankungen-bakteriell,36
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.14 - Vermeidbare Sterbefälle nach ausgewählten Diagnosen, Land im Regionalvergleich, 5-Jahres-Mittelwert L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-314-vermeidbare-sterbef%C3%A4lle,37
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Allgemeine Mortalität,"Bereitstellung von 180 Dokumenten (177 XLS-Dateien, 3 PDF-Dateien) für den Zeitraum vom 31.12.2001 bis 31.12.2013 mit den Raumbezügen Berlin und Berliner Bezirke.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-allgemeine-8,37
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.48 - Pflegebedürftige nach Pflegestufen und Art der Pflege, Land, Jahr K",Bereitstellung von 6 Dokumenten (6 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 15.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-348-pflegebed%C3%BCrftige-nach,37
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.104 - Krankheiten des Muskel-Skelett-Systems und des Bindegewebes nach Geschlecht, Land, im Zeitvergleich K",Bereitstellung von 17 Dokumenten (17 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3104-krankheiten-des-muskel,37
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.47 - Pflegebedürftige nach Alter und Geschlecht, Land, Jahr K",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 15.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-347-pflegebed%C3%BCrftige-nach-alter,37
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.101 - Gestorbene infolge von Krankheiten des Atmungssystems nach Alter und Geschlecht, Land, Jahr L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-3101-gestorbene-infolge-von,37
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.61 - Neuerkrankungen an bakteriell gesicherter Lungentuberkulose, Deutsche und Ausländer, Land, im Zeitvergleich L",Bereitstellung von 23 Dokumenten (23 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.03.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-361-neuerkrankungen-bakteriell,37
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.51 - Lebendgeborene nach Geburtsgewicht, Land im Regionalvergleich, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-351-lebendgeborene-nach,37
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 3.50 - Lebendgeborene nach Geburtsgewicht, Land, im Zeitvergleich K",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-350-lebendgeborene-nach,37
Gesundheitsberichterstattung Berlin: Kontext Schwangerschaftskonfliktberatungen Berlin 2014,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) zum Datenstand 31.12.2014 mit den Raumbezügen Berlin und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-schwangerschaftskonfliktberatungen-berlin-2,37
Sozialstatistisches Berichtswesen Berlin: Statistische Kurzinformationen -> Leistungen nach dem 3. Kap. SGB XII - Datenüberblick,Bereitstellung von einem PDF-Dokument mit eingebetteten XLS-Tabellen zum Stand 31.12.2013 und dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-statistische-kurzinformationen-leistungen-3,38
Gesundheitsberichterstattung Berlin: Kontext LAGeSo Jahresbericht 2012/2013,"Bereitstellung von 62 Dokumenten (61 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 30.04.2013 bis 01.05.2014 mit den Raumbezügen Berlin und Berliner Bezirke.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-lageso-jahresbericht-20122013,38
Gesundheitsberichterstattung Berlin : Spezialberichte -> Infektionskrankheiten,Bereitstellung von 4 Dokumenten (4 PDF-Dateien) für den Zeitraum vom 31.12.2009 bis 30.04.2014 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-spezialberichte-infektionskrankheiten,38
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.16 - Vorsorge- oder Rehabilitationseinrichtungen, Land, im Zeitvergleich K",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-616-vorsorge-oder,38
Gesundheitsberichterstattung Berlin: Kontext Bezirksprofile Berlin 2014,Bereitstellung von 12 Dokumenten (12 PDF-Dateien) zum Datenstand 01.07.2014 mit 12 verschiedenen Raumbezügen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-bezirksprofile-berlin-2014,38
Gesundheitsberichterstattung Berlin: Kontext Basisbericht GBE Berlin 2005,"Bereitstellung von 400 Dokumenten (369 XLS-Dateien, 31 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit 7 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-basisbericht-gbe-berlin-2005,38
Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der stationären/teilstationären Versorgung -> Inanspruchnahme und Leistungen von Vorsorge- oder R...,Bereitstellung von 6 Dokumenten (6 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-1,38
Gesundheitsberichterstattung Berlin: Kontext Basisbericht GBE Berlin 2009,"Bereitstellung von 458 Dokumenten (428 XLS-Dateien, 30 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 31.03.2010 mit 7 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-basisbericht-gbe-berlin-2009,38
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 11.4 - Kosten der allgemeinen Krankenhäuser nach Kostenarten und Krankenhausgrößenklassen, Land, Jahr K",Bereitstellung von 20 Dokumenten (20 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2012 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-114-kosten-der-allgemeinen,38
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.32 - Personaleinsatz in Vorsorge- oder Rehabilitationseinrichtungen, Land, im Zeitvergleich L",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-732-personaleinsatz-vorsorge,38
Gesundheitsberichterstattung Berlin: Kontext Basisbericht GBE Berlin 2003/2004,"Bereitstellung von 361 Dokumenten (337 XLS-Dateien, 24 PDF-Dateien) für den Zeitraum vom 31.12.1998 bis 31.12.2004 mit 7 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-basisbericht-gbe-berlin-20032004,39
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.16 - Vorsorge- oder Rehabilitationseinrichtungen, Land, im Zeitvergleich K",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-616-vorsorge-oder,39
Gesundheitsberichterstattung Berlin: Kontext Bezirksprofile Berlin 2014,Bereitstellung von 12 Dokumenten (12 PDF-Dateien) zum Datenstand 01.07.2014 mit 12 verschiedenen Raumbezügen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-bezirksprofile-berlin-2014,39
Gesundheitsberichterstattung Berlin: Kontext Basisbericht GBE Berlin 2005,"Bereitstellung von 400 Dokumenten (369 XLS-Dateien, 31 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit 7 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-basisbericht-gbe-berlin-2005,39
Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der stationären/teilstationären Versorgung -> Inanspruchnahme und Leistungen von Vorsorge- oder R...,Bereitstellung von 6 Dokumenten (6 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-1,39
Gesundheitsberichterstattung Berlin: Kontext Basisbericht GBE Berlin 2009,"Bereitstellung von 458 Dokumenten (428 XLS-Dateien, 30 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 31.03.2010 mit 7 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-basisbericht-gbe-berlin-2009,39
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 11.4 - Kosten der allgemeinen Krankenhäuser nach Kostenarten und Krankenhausgrößenklassen, Land, Jahr K",Bereitstellung von 20 Dokumenten (20 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2012 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-114-kosten-der-allgemeinen,39
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.32 - Personaleinsatz in Vorsorge- oder Rehabilitationseinrichtungen, Land, im Zeitvergleich L",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-732-personaleinsatz-vorsorge,39
Gesundheitsberichterstattung Berlin: Einrichtungen des Gesundheitswesens -> Stationäre/teilstationäre medizinische Einrichtungen -> Vorsorge- oder Rehabilitationseinrichtungen,Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2005 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-einrichtungen-des-gesundheitswesens-0,39
Gesundheitsberichterstattung Berlin : Statistische Kurzinformationen -> Beschäftigte im Überblick,Bereitstellung von einem PDF-Dokument zum Stand 31.07.2002 und dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-statistische-kurzinformationen-besch%C3%A4ftigte-im,39
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.8 - Karies-Prophylaxe bei Kindern: Gebisszustand der Kinder bei Erstuntersuchungen, Land im Regionalvergleich, Schuljahr L",Bereitstellung von 16 Dokumenten (16 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-78-karies-prophylaxe-bei,40
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.9 - Art der Karies-Prophylaxemaßnahmen und Anteil der erreichten Kinder nach Einrichtungstyp sowie Anzahl der Informationsveranstaltungen, Land, Schuljahr K",Bereitstellung von 12 Dokumenten (12 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-79-art-der-karies,40
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.10 - Anteil der durch Karies-Prophylaxemaßnahmen erreichten Kinder nach Einrichtungstyp, Land im Regionalvergleich, Schuljahr L",Bereitstellung von 11 Dokumenten (11 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-710-anteil-der-durch-karies,40
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.7 - Karies-Prophylaxe bei Kindern: Gebisszustand der Kinder bei Erstuntersuchungen, Land, im Zeitvergleich, Schuljahre K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit 3 verschiedenen Raumbezügen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-77-karies-prophylaxe-bei,40
"Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der Prävention, Gesundheitsförderung und Früherkennung von Krankheiten -> Kariesprävalenz und Kar...","Bereitstellung von 142 Dokumenten (116 XLS-Dateien, 26 PDF-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2013 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-8,40
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 11.7 - Aufwendungen für Leistungen zur Teilhabe in der gesetzlichen Rentenversicherung (GRV), Deutschland, Jahr B",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2012 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-117-aufwendungen-f%C3%BCr-leistungen,40
Gesundheitsberichterstattung Berlin: Kosten -> Aufwendungen für Rehabilitation und Pflege,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2012 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kosten-aufwendungen-f%C3%BCr-rehabilitation-und-pflege,40
Gesundheitsberichterstattung Berlin: Kontext Schwangerschaftskonfliktberatungen Berlin 2013,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) zum Datenstand 31.12.2013 mit den Raumbezügen Berlin und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-schwangerschaftskonfliktberatungen-berlin-1,40
Gesundheitsberichterstattung Berlin: Kontext Sozialstrukturatlas Berlin 2013,"Bereitstellung von 6 Dokumenten (4 XLS-Dateien, 2 PDF-Dateien) zum Datenstand 14.01.2014 mit 4 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-sozialstrukturatlas-berlin-2013,40
Gesundheitsberichterstattung Berlin: Kontext Mundgesundheit der Berliner Kinder 2012/2013,Bereitstellung von 16 Dokumenten (16 XLS-Dateien) zum Datenstand 31.12.2013 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-mundgesundheit-der-berliner-kinder-20122013,40
Sozialstatistisches Berichtswesen Berlin: Spezialberichte -> Altersarmut,"Bereitstellung von 2 Dokumenten (1 XLS-Datei, 1 PDF-Datei) zum Datenstand 30.06.2011 mit dem Raumbezug Berliner Planungsräume der lebensweltlich orientierten Räume (LOR).",https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-spezialberichte-altersarmut,41
Gesundheitsberichterstattung Berlin: Kontext Mundgesundheit der Berliner Kinder 2011/2012,"Bereitstellung von 34 Dokumenten (20 XLS-Dateien, 14 PDF-Dateien) zum Datenstand 31.12.2012 mit den Raumbezügen Berlin und Berliner Bezirke.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-mundgesundheit-der-berliner-kinder-20112012,41
Sozialstatistisches Berichtswesen Berlin: Statistische Kurzinformationen -> Leistungen nach AsylbLG - Datenüberblick,Bereitstellung von einem PDF-Dokument mit eingebetteten XLS-Tabellen zum Stand 31.12.2011 und dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-statistische-kurzinformationen-leistungen-0,41
Gesundheitsberichterstattung Berlin : Statistische Kurzinformationen -> Inanspruchnahme von Beratungs-/Behandlungsangeboten des ÖGD für Kinder u. Jugendliche,Bereitstellung von 6 Dokumenten (6 PDF-Dateien) für den Zeitraum vom 31.12.2006 bis 31.12.2011 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-statistische-kurzinformationen-inanspruchnahme-von,41
Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2008,"Bereitstellung von 61 Dokumenten (60 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 30.06.2009 bis 31.12.2009 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2008,41
"Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der Prävention, Gesundheitsförderung und Früherkennung von Krankheiten",Bereitstellung von 21 Dokumenten (21 PDF-Dateien) für den Zeitraum vom 31.12.2003 bis 31.07.2013 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-12,41
Gesundheitsberichterstattung Berlin: Kontext LAGeSo Jahresbericht 2010,"Bereitstellung von 48 Dokumenten (47 XLS-Dateien, 1 PDF-Datei) zum Datenstand 31.03.2011 mit den Raumbezügen Berlin und Berliner Bezirke.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-lageso-jahresbericht-2010,41
Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2011,"Bereitstellung von 87 Dokumenten (86 XLS-Dateien, 1 PDF-Datei) zum Datenstand 15.02.2012 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2011,41
Gesundheitsberichterstattung Berlin: Ausgaben und Finanzierung -> Indikatoren zur Sozialversicherung,Bereitstellung von 3 Dokumenten (3 PDF-Dateien) für den Zeitraum vom 31.12.2008 bis 31.07.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-ausgaben-und-finanzierung-indikatoren-zur-1,41
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 4.10 - Mittlere tägliche Energiezufuhr nach Alter, Sozialschicht und Geschlecht, Deutschland, 1998 B",Bereitstellung von einem XLS-Dokument zum Stand 31.12.1998 und dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-410-mittlere-t%C3%A4gliche,41
Gesundheitsberichterstattung Berlin: Bevölkerung und bevölkerungsspezifische Rahmenbedingungen des Gesundheitssystems -> Wirtschaftliche und soziale Lage,Bereitstellung von 7 Dokumenten (7 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 31.07.2013 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-bev%C3%B6lkerung-und-bev%C3%B6lkerungsspezifische-3,42
Sozialstatistisches Berichtswesen Berlin: Statistische Kurzinformationen -> Hilfe zur Pflege,Bereitstellung von 2 Dokumenten (2 PDF-Dateien) für den Zeitraum vom 31.12.2006 bis 31.12.2007 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-statistische-kurzinformationen-hilfe-zur-pflege,42
Gesundheitsberichterstattung Berlin: Kosten -> Aufwendungen für Leistungen in Pflegeeinrichtungen,"Bereitstellung von 24 Dokumenten (23 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2001 bis 15.12.2011 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kosten-aufwendungen-f%C3%BCr-leistungen,42
Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der ambulanten Versorgung,Bereitstellung von 2 Dokumenten (2 PDF-Dateien) zum Datenstand 31.05.2007 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-11,42
Sozialstatistisches Berichtswesen Berlin: Statistische Kurzinformationen -> Leistungen nach LPflGG - Datenüberblick,Bereitstellung von einem PDF-Dokument mit eingebetteten XLS-Tabellen zum Stand 31.12.2011 und dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-statistische-kurzinformationen-leistungen-1,42
Sozialstatistisches Berichtswesen Berlin: Bundessozialhilfegesetz - BSHG/ bis 2004 -> Wohnhilfe (BSHG) -> Haushalte und Personen,Bereitstellung von 15 Dokumenten (15 XLS-Dateien) für den Zeitraum vom 30.06.2001 bis 31.12.2004 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-bundessozialhilfegesetz-bshg-bis-2004-wohnhilfe,42
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 4.2 - Rauchverhalten der Zigarettenraucher nach Alter, Sozialschicht und Geschlecht, Deutschland/Land, 1998 B(L)",Bereitstellung von 6 Dokumenten (6 XLS-Dateien) für den Zeitraum vom 31.12.1998 bis 31.12.2009 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-42-rauchverhalten-der,42
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Schulkindern und Jugendlichen -> Zeitliche Trends (Schulkinder/Jugendliche),Bereitstellung von einem PDF-Dokument zum Stand 31.12.2007 und dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-7,42
Sozialstatistisches Berichtswesen Berlin: Spezialberichte -> Kinderarmut,Bereitstellung von einem PDF-Dokument zum Stand 31.12.2004 und dem Raumbezug RBS Verkehrszellen.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-spezialberichte-kinderarmut,42
Gesundheitsberichterstattung Berlin: Kontext Schwangerschaftskonfliktberatungen Berlin 2011,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) zum Datenstand 31.12.2011 mit den Raumbezügen Berlin und Bundesländer.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-schwangerschaftskonfliktberatungen-berlin-0,42
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 10.17 - Krankenversicherungsschutz der Bevölkerung, Land, im Zeitvergleich L",Bereitstellung von 4 Dokumenten (4 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 31.12.2011 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-1017-krankenversicherungsschutz,43
Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2007,"Bereitstellung von 59 Dokumenten (58 XLS-Dateien, 1 PDF-Datei) zum Datenstand 31.12.2008 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2007,43
Gesundheitsberichterstattung Berlin : Statistische Kurzinformationen -> Lebenserwartung,Bereitstellung von einem PDF-Dokument zum Stand 31.05.2002 und dem Raumbezug Berliner Altbezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-statistische-kurzinformationen-lebenserwartung,43
Gesundheitsberichterstattung Berlin: Kosten -> Krankheitskosten,"Bereitstellung von 9 Dokumenten (5 XLS-Dateien, 4 PDF-Dateien) für den Zeitraum vom 31.12.2006 bis 31.08.2011 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kosten-krankheitskosten,43
Sozialstatistisches Berichtswesen Berlin: Monatsstatistiken zu den Empfänger/innen und Bedarfsgemeinschaften zum Bundessozialhilfegesetz - BSHG/ bis 2004,Bereitstellung von 11 Dokumenten (11 XLS-Dateien) für den Zeitraum vom 31.03.2002 bis 31.12.2004 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-monatsstatistiken-zu-den-empf%C3%A4ngerinnen-und-0,43
Sozialstatistisches Berichtswesen Berlin: Quartalsberichte -> Empfänger und Leistungen,Bereitstellung von 12 Dokumenten (12 PDF-Dateien) für den Zeitraum vom 31.03.2001 bis 31.12.2003 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-quartalsberichte-empf%C3%A4nger-und-leistungen,43
"Gesundheitsberichterstattung Berlin : Statistische Kurzinformationen -> Inanspruchnahme/Leistungen der Prävention, Gesundheitsförderung und Früherkennung von Krankheiten",Bereitstellung von einem PDF-Dokument zum Stand 31.12.2012 und dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-statistische-kurzinformationen,43
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Allgemeine Übersicht zu Mortalität und Morbidität,Bereitstellung von 2 Dokumenten (2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 31.12.2006 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-allgemeine-9,43
